"Rows","Column","NoDye_730","NoDye_578","NoDye_434","Dye_730","Dye_578","Dye_434","Well.Location","A1_A2","A1_A2_corr","pH_in_lab","pHtris","pHtris_error","daterun","Sample.Name","TempInSitu"
"A","01",0.0326,0.0271,0.0288,0.0344,0.4974,0.2241,"A01",2.42118863049096,2.48685303488372,8.10403897255121,8.07586166587775,0.348907743089645,2022-07-29,"Tris",25
"A","01",0.0326,0.0271,0.0288,0.0344,0.4974,0.2241,"A01",2.42118863049096,2.48685303488372,8.10403897255121,8.07586166587775,0.348907743089645,2022-07-29,"Tris",25
"A","01",0.0326,0.0271,0.0288,0.0344,0.4974,0.2241,"A01",2.42118863049096,2.48685303488372,8.10403897255121,8.07586166587775,0.348907743089645,2022-07-29,"Tris",25
"B","01",0.0331,0.0272,0.0292,0.0351,0.5111,0.2318,"B01",2.40229312063809,2.468011027667,8.10018726713608,8.07586166587775,0.301213694151181,2022-07-29,"Tris",25
"B","01",0.0331,0.0272,0.0292,0.0351,0.5111,0.2318,"B01",2.40229312063809,2.468011027667,8.10018726713608,8.07586166587775,0.301213694151181,2022-07-29,"Tris",25
"B","01",0.0331,0.0272,0.0292,0.0351,0.5111,0.2318,"B01",2.40229312063809,2.468011027667,8.10018726713608,8.07586166587775,0.301213694151181,2022-07-29,"Tris",25
"C","01",0.0335,0.0286,0.031,0.0356,0.5445,0.2438,"C01",2.43853820598007,2.50415348504983,8.10755407925672,8.07586166587775,0.392433831709499,2022-07-29,"Tris",25
"C","01",0.0335,0.0286,0.031,0.0356,0.5445,0.2438,"C01",2.43853820598007,2.50415348504983,8.10755407925672,8.07586166587775,0.392433831709499,2022-07-29,"Tris",25
"C","01",0.0335,0.0286,0.031,0.0356,0.5445,0.2438,"C01",2.43853820598007,2.50415348504983,8.10755407925672,8.07586166587775,0.392433831709499,2022-07-29,"Tris",25
